customer_id,cardholder_role,risk_tier,churn_risk_score,churn_flag
SME100262,business_owner,high_risk,0.7097351819512752,0
SME115758,business_owner,medium_risk,0.70969853428621,1
SME176890,business_owner,medium_risk,0.7096864984617149,0
SME123714,business_owner,high_risk,0.7096542405895032,0
SME131161,business_owner,high_risk,0.7096483662660729,0
SME107072,business_owner,high_risk,0.7096474776339806,0
SME158366,business_owner,high_risk,0.7096389776517434,0
SME179823,business_owner,high_risk,0.7096186591445539,0
SME172786,business_owner,high_risk,0.7096068411884664,0
SME199354,business_owner,high_risk,0.7095998664136012,0
SME148362,business_owner,high_risk,0.7095759971628335,1
SME141114,business_owner,high_risk,0.709574817082242,0
SME195540,business_owner,high_risk,0.709555002209257,1
SME186482,business_owner,medium_risk,0.7095367088662448,0
SME174590,business_owner,medium_risk,0.7094917636886663,0
SME119141,business_owner,high_risk,0.7094847971042159,1
SME176615,business_owner,high_risk,0.709481567182817,0
SME113330,business_owner,high_risk,0.7094737246631786,1
SME143444,business_owner,medium_risk,0.7094682870753488,1
SME125318,business_owner,high_risk,0.7094659364340233,0
SME131630,business_owner,high_risk,0.7094046214730186,1
SME166949,business_owner,high_risk,0.709403324280653,1
SME175264,business_owner,medium_risk,0.7094026803036134,1
SME199206,business_owner,high_risk,0.709392191938611,0
SME129447,business_owner,high_risk,0.7093816005642922,0
SME166349,business_owner,medium_risk,0.7093809999351656,0
SME151988,business_owner,high_risk,0.7092891288955389,1
SME133973,business_owner,high_risk,0.70926317580942,0
SME159445,business_owner,high_risk,0.7092195604501205,0
SME181335,business_owner,medium_risk,0.7092175756556456,1
SME142177,business_owner,high_risk,0.7092138368547811,0
SME186130,business_owner,medium_risk,0.7092067069531053,0
SME124769,business_owner,high_risk,0.7091992548801569,0
SME116414,business_owner,high_risk,0.7091789654106484,0
SME174238,business_owner,high_risk,0.7091519508609667,0
SME155719,business_owner,high_risk,0.7091210100586832,0
SME190823,business_owner,high_risk,0.7091096163333013,0
SME162739,business_owner,medium_risk,0.7090613529175783,0
SME169280,business_owner,high_risk,0.7090526631680537,0
SME104795,business_owner,high_risk,0.7090223029326301,0
SME166460,business_owner,medium_risk,0.7090058808793398,1
SME183788,business_owner,medium_risk,0.7090022253002564,0
SME193353,business_owner,medium_risk,0.7090019187857961,1
SME158689,business_owner,medium_risk,0.708990294157231,0
SME190975,business_owner,high_risk,0.7089824356602953,1
SME165980,business_owner,high_risk,0.7089740450686642,1
SME142255,business_owner,high_risk,0.70896792041016,1
SME151427,business_owner,high_risk,0.7089462280281776,0
SME115544,business_owner,high_risk,0.708943442538966,1
SME179112,business_owner,high_risk,0.708933955725284,1
SME189463,business_owner,high_risk,0.7089223180094152,0
SME153884,business_owner,high_risk,0.7089124839278935,0
SME164765,business_owner,high_risk,0.7088925036006205,0
SME169615,business_owner,high_risk,0.7088404072920887,1
SME130866,business_owner,high_risk,0.7088333926920783,0
SME194393,business_owner,high_risk,0.7087970080511181,0
SME121461,business_owner,high_risk,0.7087881917468798,0
SME186643,business_owner,high_risk,0.7087835779660369,1
SME123067,business_owner,high_risk,0.7087830741573949,0
SME117624,business_owner,high_risk,0.7086816269641621,1
SME128895,business_owner,high_risk,0.708678412627851,0
SME171737,business_owner,high_risk,0.7086027460151763,1
SME116651,business_owner,high_risk,0.708590972701034,0
SME124021,business_owner,medium_risk,0.7085478961004612,0
SME176595,business_owner,medium_risk,0.7085413875137716,0
SME169059,business_owner,high_risk,0.7085022147344195,0
SME191988,business_owner,medium_risk,0.7084975712375875,1
SME187622,business_owner,medium_risk,0.7084924680244786,1
SME118325,business_owner,high_risk,0.7084864764384151,0
SME121754,business_owner,high_risk,0.7084756896565169,1
SME113328,business_owner,high_risk,0.7084621449219415,1
SME178131,business_owner,high_risk,0.708437540925764,0
SME148089,business_owner,high_risk,0.708411643327004,0
SME124181,business_owner,medium_risk,0.708407194262182,1
SME116240,business_owner,high_risk,0.7083680707163477,1
SME122654,business_owner,medium_risk,0.7083387503378644,1
SME133869,business_owner,high_risk,0.7083312513223742,0
SME182809,business_owner,medium_risk,0.7083226474132038,0
SME146706,business_owner,high_risk,0.7083220714131964,0
SME165628,business_owner,high_risk,0.7082992717768744,1
SME102945,business_owner,high_risk,0.7082942476260699,1
SME124647,business_owner,high_risk,0.7082841958992822,0
SME181919,business_owner,high_risk,0.7082778235184564,1
SME125353,business_owner,medium_risk,0.7082586366792885,0
SME104360,business_owner,high_risk,0.708243092542841,0
SME126260,business_owner,high_risk,0.7081477877654477,1
SME105169,business_owner,high_risk,0.7081457919138958,0
SME172598,business_owner,high_risk,0.708124109536329,0
SME140626,business_owner,high_risk,0.7080918918462172,1
SME106169,business_owner,high_risk,0.7080498145243511,0
SME131847,business_owner,high_risk,0.7079642019943024,1
SME179762,business_owner,high_risk,0.7079276669522967,1
SME144640,business_owner,high_risk,0.7079205935119883,1
SME106770,business_owner,high_risk,0.707889457313082,1
SME153458,business_owner,high_risk,0.7078639691746731,1
SME168517,business_owner,high_risk,0.7078292895287902,0
SME114247,business_owner,high_risk,0.7078222803461721,0
SME151397,business_owner,high_risk,0.7077991277822986,0
SME156824,business_owner,medium_risk,0.7077927422923272,1
SME131569,business_owner,high_risk,0.7077804925236194,0
SME129271,business_owner,high_risk,0.7077801553308264,1
SME178825,business_owner,high_risk,0.7077699380327194,0
SME173371,business_owner,medium_risk,0.7077609959250976,0
SME147341,business_owner,high_risk,0.7077454948856956,1
SME192634,business_owner,medium_risk,0.707741352809295,0
SME110698,business_owner,high_risk,0.7077209082004765,0
SME178446,business_owner,medium_risk,0.7077130407859554,1
SME152298,business_owner,high_risk,0.7076971218948854,1
SME149589,business_owner,high_risk,0.7076895517797469,0
SME184213,business_owner,high_risk,0.7076871723282955,0
SME149725,business_owner,medium_risk,0.7076870135107278,0
SME128133,business_owner,medium_risk,0.7076657578498189,1
SME134112,business_owner,high_risk,0.7076518182138422,0
SME179985,business_owner,high_risk,0.7076472531883392,0
SME179139,business_owner,high_risk,0.7076383623427629,0
SME180276,business_owner,high_risk,0.707592205368279,0
SME113033,business_owner,high_risk,0.7075861360714701,1
SME166771,business_owner,high_risk,0.7075782546528327,0
SME160266,business_owner,high_risk,0.7075536606486467,1
SME111674,business_owner,medium_risk,0.7075523861339345,0
SME126883,business_owner,medium_risk,0.7075089227847955,1
SME135371,business_owner,high_risk,0.7075018011220023,0
SME104985,business_owner,high_risk,0.7074764103586931,1
SME112919,business_owner,high_risk,0.7074749544920639,1
SME107153,business_owner,high_risk,0.7074695773819549,0
SME180174,business_owner,high_risk,0.7074647697122644,1
SME132886,business_owner,high_risk,0.7074371519883379,0
SME105798,business_owner,high_risk,0.7074308878277978,1
SME171584,business_owner,medium_risk,0.7074268465467657,1
SME117229,business_owner,high_risk,0.7074112892641408,0
SME141681,business_owner,high_risk,0.7074073076515368,0
SME197473,business_owner,medium_risk,0.7073924368033613,0
SME107499,business_owner,high_risk,0.7073436650456087,1
SME118771,business_owner,high_risk,0.7073263638196339,0
SME162345,business_owner,high_risk,0.70732612290523,0
SME105460,business_owner,high_risk,0.7073054746754767,0
SME100606,business_owner,high_risk,0.7072844196300492,0
SME117643,business_owner,medium_risk,0.7072791415477078,1
SME147142,business_owner,high_risk,0.7072624683245979,0
SME149945,business_owner,high_risk,0.7072620283265505,0
SME145005,business_owner,high_risk,0.7072573821885091,1
SME114753,business_owner,high_risk,0.7072401592340014,0
SME169501,business_owner,high_risk,0.7072115555548418,0
SME168774,business_owner,high_risk,0.7071975712628716,1
SME107996,business_owner,high_risk,0.7071811750746404,0
SME179650,business_owner,medium_risk,0.7071722647690295,0
SME136675,business_owner,high_risk,0.7071618847889697,0
SME122638,business_owner,medium_risk,0.7071178295904914,0
SME177741,business_owner,medium_risk,0.7071057776341321,1
SME115328,business_owner,high_risk,0.7070850750232837,0
SME118043,business_owner,high_risk,0.7070813931904597,1
SME164639,business_owner,high_risk,0.7070754679245583,1
SME108340,business_owner,medium_risk,0.7070487643908955,0
SME131215,business_owner,medium_risk,0.7070482106086425,0
SME172283,business_owner,medium_risk,0.7070299400868612,1
SME175940,business_owner,medium_risk,0.7070074237436557,1
SME189361,business_owner,high_risk,0.7069989364680878,0
SME101841,business_owner,high_risk,0.7069766779145381,0
SME199093,business_owner,high_risk,0.7069518206436763,0
SME168505,business_owner,medium_risk,0.706935347510757,1
SME121251,business_owner,high_risk,0.7069269483868019,1
SME158476,business_owner,high_risk,0.7069232168114623,0
SME108196,business_owner,medium_risk,0.7069004446726584,1
SME179248,business_owner,high_risk,0.7068968764204497,1
SME199777,business_owner,high_risk,0.7068892929510314,1
SME197362,business_owner,high_risk,0.7068746931125217,0
SME167873,business_owner,high_risk,0.7068636729642453,0
SME182068,business_owner,high_risk,0.7068318452086977,1
SME161073,business_owner,high_risk,0.7068179733819391,1
SME176071,business_owner,high_risk,0.7067962844658267,0
SME198868,business_owner,medium_risk,0.7067628373223451,1
SME194704,business_owner,high_risk,0.706762268557506,1
SME126977,business_owner,medium_risk,0.7067362112448489,1
SME136178,business_owner,high_risk,0.7066924548134191,0
SME154400,business_owner,high_risk,0.7066860569060895,0
SME161624,business_owner,medium_risk,0.7066422023442512,1
SME149279,business_owner,high_risk,0.7066336591360882,0
SME138011,business_owner,medium_risk,0.7066137479819866,1
SME167217,business_owner,high_risk,0.7066112656141637,0
SME193780,business_owner,high_risk,0.7065806168602934,1
SME122640,business_owner,high_risk,0.7065290899897619,1
SME190745,business_owner,high_risk,0.7064820114540371,0
SME133801,business_owner,high_risk,0.706473418508411,0
SME182403,business_owner,high_risk,0.7064705535022768,1
SME142380,business_owner,high_risk,0.7064325286197031,0
SME160982,business_owner,high_risk,0.7064300908305269,0
SME124512,business_owner,high_risk,0.7064108401986865,0
SME145868,business_owner,medium_risk,0.7064048297908022,1
SME135876,business_owner,high_risk,0.706338501938853,1
SME147999,business_owner,high_risk,0.7063351203298223,0
SME107823,business_owner,medium_risk,0.7063108770296033,0
SME150796,business_owner,medium_risk,0.7063087376552512,0
SME188686,business_owner,high_risk,0.7063085907352031,1
SME125421,business_owner,high_risk,0.706299620344337,0
SME198159,business_owner,medium_risk,0.7062870075752105,1
SME180233,business_owner,medium_risk,0.7062704655562729,0
SME146429,business_owner,high_risk,0.7062671098623095,0
SME136463,business_owner,high_risk,0.7062501405562069,1
SME132203,business_owner,high_risk,0.7062430663700089,1
SME167088,business_owner,high_risk,0.7062288775008907,0
SME106836,business_owner,high_risk,0.7061828503454404,0
SME159842,business_owner,high_risk,0.70611854110236,1
SME107285,business_owner,high_risk,0.7061005813243896,0
SME126723,business_owner,medium_risk,0.7060989917895916,0
SME183536,business_owner,high_risk,0.7060711337534452,1
SME130783,business_owner,high_risk,0.7060689418839501,1
SME145229,business_owner,high_risk,0.7060612596557885,0
SME140064,business_owner,high_risk,0.7060607508201512,1
SME120865,business_owner,high_risk,0.7060589099994249,1
SME198254,business_owner,high_risk,0.7060378915407609,1
SME107189,business_owner,high_risk,0.7060257383266911,0
SME192764,business_owner,high_risk,0.7059996188012903,1
SME159331,business_owner,medium_risk,0.7059816428727423,0
SME167460,business_owner,medium_risk,0.7059759445917355,0
SME134972,business_owner,high_risk,0.7059748324461932,1
SME183177,business_owner,high_risk,0.7059671733427483,0
SME116267,business_owner,high_risk,0.7059628789611181,0
SME199195,business_owner,medium_risk,0.7059371896854292,0
SME153232,business_owner,medium_risk,0.7059306105123746,0
SME119486,business_owner,high_risk,0.7059172933535259,1
SME130984,business_owner,medium_risk,0.7059125344811892,1
SME113882,business_owner,high_risk,0.7058560315199756,0
SME127635,business_owner,high_risk,0.7058490278391348,0
SME147557,business_owner,high_risk,0.7057926240545974,1
SME136634,business_owner,medium_risk,0.7057741908465998,0
SME112093,business_owner,high_risk,0.7057594751737901,0
SME196839,business_owner,high_risk,0.7057008907585454,1
SME182672,business_owner,high_risk,0.7056712430416291,1
SME151695,business_owner,high_risk,0.7056539530521677,1
SME138556,business_owner,high_risk,0.7056441270989617,0
SME151764,business_owner,high_risk,0.7056343946837357,0
SME192318,business_owner,medium_risk,0.7056335687173858,0
SME131610,business_owner,high_risk,0.7056163925124992,0
SME198020,business_owner,high_risk,0.7056111187050734,1
SME171842,business_owner,high_risk,0.7056011417586115,0
SME170077,business_owner,high_risk,0.7055953948021012,1
SME100278,business_owner,high_risk,0.7055852641244739,0
SME183009,business_owner,high_risk,0.7055704567576507,1
SME128768,business_owner,high_risk,0.705562072586616,0
SME142187,business_owner,high_risk,0.7055563455529805,1
SME122345,business_owner,high_risk,0.7054627180287202,1
SME138137,business_owner,high_risk,0.7054411219580516,1
SME164708,business_owner,high_risk,0.7054404035699352,1
SME140897,business_owner,high_risk,0.7053825728446955,0
SME128588,business_owner,high_risk,0.7053812579538935,0
SME157270,business_owner,medium_risk,0.7053771689787145,0
SME169273,business_owner,high_risk,0.7053720660399743,0
SME100757,business_owner,high_risk,0.705363594391359,0
SME169431,business_owner,high_risk,0.705354971617301,0
SME161322,business_owner,high_risk,0.7053491161772273,1
SME169357,business_owner,high_risk,0.7053449142422747,0
SME191987,business_owner,high_risk,0.7053277157113226,0
SME125173,business_owner,medium_risk,0.7053003879643067,0
SME186246,business_owner,high_risk,0.7052894530325587,1
SME142525,business_owner,high_risk,0.7052748474160156,1
SME117340,business_owner,high_risk,0.7052649959248996,1
SME165616,business_owner,medium_risk,0.7051925026886987,1
SME122491,business_owner,high_risk,0.7051914521114869,0
SME151722,business_owner,high_risk,0.7051438024483844,0
SME189821,business_owner,high_risk,0.705118230727302,0
SME145093,business_owner,high_risk,0.705107376390278,0
SME174097,business_owner,high_risk,0.7051061058837881,1
SME182894,business_owner,medium_risk,0.7050916690263211,0
SME126857,business_owner,high_risk,0.7050885664232315,1
SME166562,business_owner,medium_risk,0.7050882712614343,1
SME144753,business_owner,high_risk,0.7050203106296633,1
SME170589,business_owner,high_risk,0.7050179106080259,0
SME120109,business_owner,medium_risk,0.705006711007513,1
SME105465,business_owner,high_risk,0.7050029842213708,0
SME193994,business_owner,high_risk,0.705001132376151,1
SME158291,business_owner,medium_risk,0.7049951454866809,0
SME172331,business_owner,high_risk,0.7049638653293875,0
SME160213,business_owner,high_risk,0.704959949341638,1
SME166531,business_owner,high_risk,0.7049408659187734,0
SME126594,business_owner,high_risk,0.704936460279544,0
SME152166,business_owner,high_risk,0.704929222328506,1
SME192215,business_owner,high_risk,0.7048852108254444,0
SME153611,business_owner,high_risk,0.7048791405718301,1
SME145631,business_owner,high_risk,0.704875374401262,0
SME190694,business_owner,medium_risk,0.7048723706625243,1
SME165473,business_owner,high_risk,0.7048614076887442,1
SME114005,business_owner,high_risk,0.7048561364765054,1
SME100612,business_owner,high_risk,0.7048511849407894,1
SME140762,business_owner,medium_risk,0.7048215258210947,0
SME148567,business_owner,medium_risk,0.7048050650794329,1
SME165247,business_owner,high_risk,0.704786216674755,1
SME153084,business_owner,medium_risk,0.7047634477253476,0
SME131583,business_owner,high_risk,0.7047513065652674,1
SME116047,business_owner,high_risk,0.7047384871121859,0
SME140958,business_owner,high_risk,0.7047201218488481,1
SME137158,business_owner,high_risk,0.7046923650520012,0
SME119335,business_owner,high_risk,0.7046891970397259,0
SME103215,business_owner,high_risk,0.7046795490214071,1
SME174111,business_owner,high_risk,0.7046722892593006,0
SME121788,business_owner,high_risk,0.7046692427896133,0
SME111531,business_owner,high_risk,0.7046639858899688,1
SME125307,business_owner,high_risk,0.7046433737459663,0
SME193974,business_owner,medium_risk,0.704642723783509,0
SME185229,business_owner,high_risk,0.7046328013244557,1
SME181525,business_owner,high_risk,0.704623658616867,0
SME133579,business_owner,high_risk,0.7046206197805871,0
SME151880,business_owner,high_risk,0.7046186230665917,0
SME142877,business_owner,high_risk,0.7046060924909355,0
SME131882,business_owner,high_risk,0.70459637127248,1
SME144164,business_owner,high_risk,0.7045885130242137,1
SME144455,business_owner,high_risk,0.7045760084245839,1
SME124032,business_owner,high_risk,0.7045673029904403,0
SME140164,business_owner,high_risk,0.7045668857232392,1
SME162363,business_owner,medium_risk,0.7045422691796699,0
SME197339,business_owner,high_risk,0.7045200309434407,0
SME150534,business_owner,high_risk,0.7044752932086314,1
SME106189,business_owner,medium_risk,0.7044453857886194,1
SME161565,business_owner,medium_risk,0.7044396418463167,0
SME133376,business_owner,high_risk,0.704428824643854,1
SME115177,business_owner,high_risk,0.7044268648529196,0
SME142514,business_owner,high_risk,0.704420562039621,0
SME116070,business_owner,high_risk,0.7044085106639385,1
SME139254,business_owner,medium_risk,0.7044076591969234,1
SME157348,business_owner,high_risk,0.7044068889557307,0
SME132487,business_owner,high_risk,0.7043856763083857,1
SME123601,business_owner,high_risk,0.7043735824220861,1
SME128664,business_owner,medium_risk,0.7043432065555889,0
SME159568,business_owner,high_risk,0.7043427103523847,0
SME105077,business_owner,high_risk,0.7043121169694729,0
SME129050,business_owner,high_risk,0.7042697819390732,0
SME138866,business_owner,high_risk,0.7042690085302418,0
SME100966,business_owner,high_risk,0.7042491295407867,0
SME113939,business_owner,high_risk,0.7042342279264431,0
SME194390,business_owner,high_risk,0.7042120998454308,1
SME114418,business_owner,high_risk,0.7042105306519497,0
SME121518,business_owner,high_risk,0.704140476979173,0
SME133897,business_owner,high_risk,0.704117724027575,1
SME152490,business_owner,high_risk,0.704113573547876,0
SME151445,business_owner,high_risk,0.7041133933601343,1
SME100418,business_owner,high_risk,0.7041109808852303,0
SME121624,business_owner,medium_risk,0.7041083573030289,1
SME187495,business_owner,high_risk,0.7041054509951954,1
SME187882,business_owner,high_risk,0.7040584444911335,0
SME124382,business_owner,medium_risk,0.7040547800146117,0
SME128003,business_owner,high_risk,0.7040458946889541,0
SME106841,business_owner,high_risk,0.7040402138538548,1
SME150457,business_owner,high_risk,0.7040178164606715,0
SME125215,business_owner,medium_risk,0.7040115433563373,1
SME192514,business_owner,high_risk,0.7040030608485762,0
SME110470,business_owner,medium_risk,0.7039975201112232,1
SME158008,business_owner,high_risk,0.7039650753510056,0
SME171981,business_owner,high_risk,0.7039643805101251,0
SME173040,business_owner,medium_risk,0.7039428417884969,1
SME118005,business_owner,medium_risk,0.7039420443664051,0
SME179223,business_owner,high_risk,0.7039212090916471,0
SME104281,business_owner,high_risk,0.7039132215673157,0
SME150839,business_owner,high_risk,0.703909812650491,0
SME146311,business_owner,medium_risk,0.7039048080630653,1
SME134282,business_owner,medium_risk,0.703901688472197,0
SME160060,business_owner,high_risk,0.7038885480369379,1
SME189536,business_owner,high_risk,0.7038797547434898,1
SME165479,business_owner,high_risk,0.7038494486522451,0
SME179964,business_owner,high_risk,0.7038016134576118,1
SME125821,business_owner,high_risk,0.7037911939531147,0
SME134944,business_owner,high_risk,0.7037783302641119,1
SME189933,business_owner,high_risk,0.703760106322234,0
SME115724,business_owner,high_risk,0.7037579664831811,0
SME181812,business_owner,high_risk,0.7037403487363436,0
SME181796,business_owner,high_risk,0.7037350206423352,0
SME186019,business_owner,medium_risk,0.7037287088591462,0
SME117386,business_owner,medium_risk,0.7037233975426562,1
SME106839,business_owner,high_risk,0.7037136916726993,0
SME167081,business_owner,medium_risk,0.7036951862964813,0
SME192810,business_owner,high_risk,0.703690025134047,1
SME180169,business_owner,medium_risk,0.703654504834509,1
SME111197,business_owner,high_risk,0.7036419483327542,1
SME196806,business_owner,high_risk,0.7036359025332505,0
SME189248,business_owner,high_risk,0.703633063488134,1
SME190820,business_owner,high_risk,0.7036255131375801,0
SME192642,business_owner,medium_risk,0.7036116901703682,0
SME133809,business_owner,high_risk,0.7036061651301238,0
SME186943,business_owner,high_risk,0.7036047288912277,0
SME190897,business_owner,high_risk,0.7035739626707529,0
SME188908,business_owner,high_risk,0.7035474831143385,0
SME196145,business_owner,high_risk,0.7035227768861841,1
SME101267,business_owner,high_risk,0.7035194606390438,1
SME191561,business_owner,high_risk,0.7035184266122437,1
SME143715,business_owner,high_risk,0.7035149276115528,1
SME159664,business_owner,medium_risk,0.7035052609294233,0
SME178392,business_owner,high_risk,0.7035043446448287,0
SME163526,business_owner,high_risk,0.7034877505654823,0
SME161833,business_owner,high_risk,0.7034579549902173,1
SME148615,business_owner,high_risk,0.7034477646572772,1
SME141846,business_owner,medium_risk,0.7034122065646431,0
SME193220,business_owner,high_risk,0.703396341317433,0
SME173256,business_owner,high_risk,0.7033756793748766,0
SME160586,business_owner,high_risk,0.7033728681605312,0
SME152478,business_owner,high_risk,0.7033651775077188,1
SME164907,business_owner,high_risk,0.7033489898795587,0
SME185271,business_owner,medium_risk,0.7033438748773029,1
SME130258,business_owner,high_risk,0.7033429787082671,0
SME114855,business_owner,high_risk,0.7033353154699089,1
SME169457,business_owner,high_risk,0.703318875740445,0
SME145713,business_owner,high_risk,0.7033132522531207,1
SME165825,business_owner,high_risk,0.7032592808395403,0
SME117580,business_owner,high_risk,0.703250908203112,1
SME124965,business_owner,medium_risk,0.7032248786631189,0
SME114534,business_owner,high_risk,0.7031961198688885,0
SME159094,business_owner,high_risk,0.7031923682174983,0
SME159302,business_owner,high_risk,0.7031840818836141,1
SME158314,business_owner,high_risk,0.7031769503694358,0
SME173310,business_owner,high_risk,0.7031635665203445,1
SME174586,business_owner,high_risk,0.703155519288521,1
SME167519,business_owner,high_risk,0.7031411506505337,0
SME185695,business_owner,medium_risk,0.7030933401939318,1
SME102617,business_owner,high_risk,0.7030530611430869,1
SME111551,business_owner,high_risk,0.7030160892955148,0
SME196302,business_owner,high_risk,0.7029668994763849,0
SME105841,business_owner,high_risk,0.7029162804724475,0
SME137422,business_owner,high_risk,0.702915948471406,0
SME192390,business_owner,medium_risk,0.7029138215721168,1
SME120261,business_owner,high_risk,0.7028913942639706,1
SME143437,business_owner,high_risk,0.7028812340899978,0
SME128217,business_owner,high_risk,0.702858771594654,0
SME137116,business_owner,medium_risk,0.7028486947506843,0
SME164091,business_owner,high_risk,0.7028453180807517,1
SME183821,business_owner,high_risk,0.7027445641032742,0
SME125539,business_owner,high_risk,0.7027426997339696,1
SME132729,business_owner,high_risk,0.7027370392410094,1
SME125928,business_owner,high_risk,0.7027139969406494,0
SME190222,business_owner,medium_risk,0.7027014864158699,0
SME127286,business_owner,medium_risk,0.7026621527069594,0
SME177152,business_owner,medium_risk,0.7026509656385702,1
SME196242,business_owner,high_risk,0.7026464069454208,0
SME181293,business_owner,high_risk,0.7026329315434465,1
SME172327,business_owner,medium_risk,0.7026327464968196,0
SME186445,business_owner,high_risk,0.7026205408451758,1
SME125777,business_owner,medium_risk,0.7025991028077713,0
SME109947,business_owner,high_risk,0.7025427419790252,0
SME119670,business_owner,high_risk,0.7025417684558111,0
SME177534,business_owner,high_risk,0.7025315240740129,1
SME184639,business_owner,high_risk,0.7025172976318288,1
SME131075,business_owner,medium_risk,0.7025163894088582,0
SME168365,business_owner,high_risk,0.7025134733736885,0
SME196599,business_owner,high_risk,0.7025117919381555,1
SME167254,business_owner,high_risk,0.7024848528214581,1
SME184576,business_owner,high_risk,0.7024803296283767,0
SME106884,business_owner,high_risk,0.7024719680970014,1
SME127016,business_owner,medium_risk,0.7024611472319855,0
SME131724,business_owner,high_risk,0.7024589221668662,0
SME146277,business_owner,medium_risk,0.7024485802067746,1
SME185054,business_owner,high_risk,0.7024117249263989,1
SME195349,business_owner,high_risk,0.7024002158702373,1
SME130844,business_owner,high_risk,0.7023989339489964,0
SME122277,business_owner,high_risk,0.7023733965325379,1
SME109669,business_owner,high_risk,0.7023722063720655,0
SME147799,business_owner,medium_risk,0.7023497949891584,0
SME150479,business_owner,high_risk,0.7023376755464428,1
SME173713,business_owner,high_risk,0.702310180095634,0
SME104788,business_owner,high_risk,0.7023000612544988,0
SME171911,business_owner,high_risk,0.7022643306198278,0
SME116447,business_owner,medium_risk,0.7022495310977899,0
SME121467,business_owner,high_risk,0.7022049416925902,0
SME155435,business_owner,high_risk,0.7021964521040821,1
SME194629,business_owner,high_risk,0.7021934650991881,0
SME180102,business_owner,medium_risk,0.7021852798461498,0
SME104415,business_owner,high_risk,0.7021798740985729,0
SME184062,business_owner,medium_risk,0.7021591222482738,1
SME172525,business_owner,medium_risk,0.7021382109950774,0
SME184034,business_owner,high_risk,0.7021375620484218,0
SME194233,business_owner,high_risk,0.7020871424992664,1
SME170034,business_owner,medium_risk,0.7020837232000321,0
SME187472,business_owner,high_risk,0.7020834817210009,1
SME125203,business_owner,high_risk,0.7020405043916076,1
SME148968,business_owner,high_risk,0.7020394172700756,0
SME142980,business_owner,high_risk,0.7020380275375773,0
SME146230,business_owner,medium_risk,0.7019857289328583,1
SME119712,business_owner,medium_risk,0.7019648080168747,0
SME108074,business_owner,high_risk,0.7019425150516432,1
SME192466,business_owner,high_risk,0.7018920216619144,1
SME130395,business_owner,high_risk,0.7018751747083974,0
SME174059,business_owner,high_risk,0.7018632130276522,0
SME198802,business_owner,high_risk,0.7018237059820214,0
SME195052,business_owner,medium_risk,0.7018220056789376,1
SME123819,business_owner,medium_risk,0.7018121302110899,0
SME154020,business_owner,medium_risk,0.7018061558292797,0
SME189638,business_owner,high_risk,0.7018035647521588,1
SME108692,business_owner,high_risk,0.7018016614407881,1
SME146702,business_owner,high_risk,0.7017875105731856,0
SME148222,business_owner,high_risk,0.7017702135733267,0
SME101716,business_owner,high_risk,0.7017665593433388,0
SME149382,business_owner,high_risk,0.7017519898420544,0
SME113309,business_owner,medium_risk,0.7017497988019333,1
SME155059,business_owner,high_risk,0.7017421550739807,1
SME106601,business_owner,medium_risk,0.7017278779111921,0
SME178830,business_owner,medium_risk,0.7016908717829062,0
SME162190,business_owner,high_risk,0.7016853208753551,0
SME161632,business_owner,high_risk,0.7016574113141881,1
SME102202,business_owner,high_risk,0.7016489068278084,0
SME105996,business_owner,medium_risk,0.7016449258295481,0
SME197887,business_owner,medium_risk,0.7016408149880529,1
SME188395,business_owner,high_risk,0.7016320705392891,0
SME138486,business_owner,high_risk,0.7016294815916166,0
SME118805,business_owner,high_risk,0.7016069301336729,0
SME155866,business_owner,high_risk,0.7015897171357786,1
SME192204,business_owner,high_risk,0.7015719123592811,0
SME164716,business_owner,high_risk,0.7015612925993964,0
SME144070,business_owner,high_risk,0.7015367774815221,0
SME159963,business_owner,high_risk,0.7015012130386866,1
SME147577,business_owner,high_risk,0.7015007193325863,1
SME119148,business_owner,medium_risk,0.7014969690341325,0
SME123750,business_owner,high_risk,0.7014922180017936,0
SME121440,business_owner,high_risk,0.7014739162965632,1
SME132139,business_owner,high_risk,0.7014563740028412,0
SME183494,business_owner,high_risk,0.7014384505396327,0
SME151943,business_owner,high_risk,0.7013617083022644,0
SME102016,business_owner,high_risk,0.7013614402856684,0
SME186323,business_owner,high_risk,0.7013415914149653,1
SME147574,business_owner,high_risk,0.70133646302189,0
SME110929,business_owner,medium_risk,0.7013333150876335,0
SME129074,business_owner,medium_risk,0.7013224073423794,1
SME170164,business_owner,high_risk,0.7013206176791005,0
SME158602,business_owner,high_risk,0.701295974461206,0
SME153352,business_owner,high_risk,0.7012943987006814,1
SME152668,business_owner,high_risk,0.7012917235374005,1
SME102746,business_owner,high_risk,0.7012884724267142,0
SME166221,business_owner,medium_risk,0.7012851296288619,1
SME175955,business_owner,medium_risk,0.7012839394890876,0
SME132481,business_owner,medium_risk,0.7012643626264591,1
SME156908,business_owner,high_risk,0.7012622006126997,0
SME151348,business_owner,high_risk,0.7012523495871318,0
SME140290,business_owner,high_risk,0.7012048629685256,0
SME182950,business_owner,high_risk,0.7011978197044452,0
SME176948,business_owner,high_risk,0.7011807738636499,1
SME156615,business_owner,high_risk,0.7011633310539284,1
SME102631,business_owner,high_risk,0.7011217101063215,0
SME152991,business_owner,high_risk,0.7011154075355573,0
SME183702,business_owner,high_risk,0.7010951881122157,1
SME112729,business_owner,high_risk,0.7010801508653707,0
